image_num,golden_label,predicted_label,energy,output0,output1,output2,output3,output4,output5,output6,output7,output8,output9,latency0,latency1,latency2,latency3,latency4,latency5,latency6,latency7,latency8,latency9
533,4,4,1.2641e-10,0.22135,0.19693,0.31617,0.078431,0.63905,0.13012,0.29448,0.22022,0.25853,0.30406,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10,1.77399999999999e-10,1.77399999999999e-10,2.750999999999996e-10,2.1900000000000017e-10,2.1900000000000017e-10,2.1900000000000017e-10
534,6,6,1.2706e-10,0.27915,0.23125,0.25767,0.20918,0.27028,0.37802,0.59312,0.095095,0.38021,0.11973,2.5269999999999934e-10,2.5269999999999934e-10,2.5269999999999934e-10,2.0909999999999755e-10,2.0909999999999755e-10,2.0909999999999755e-10,2.0909999999999755e-10,2.0909999999999755e-10,2.0909999999999755e-10,2.0909999999999755e-10
535,4,4,1.2686e-10,0.21956,0.17891,0.32786,0.16381,0.62123,0.093026,0.28513,0.23662,0.26998,0.26477,1.9319999999999805e-10,1.9319999999999805e-10,2.9930000000000123e-10,1.9319999999999805e-10,1.9319999999999805e-10,1.9319999999999805e-10,1.9319999999999805e-10,2.9930000000000123e-10,2.9930000000000123e-10,1.9319999999999805e-10
536,2,2,1.24e-10,0.35118,0.3718,0.57114,0.23379,0.16986,0.050335,0.25465,0.29074,0.37117,0.21552,1.827000000000027e-10,2.391000000000018e-10,1.827000000000027e-10,2.391000000000018e-10,2.391000000000018e-10,1.418000000000013e-10,1.418000000000013e-10,2.391000000000018e-10,1.418000000000013e-10,2.391000000000018e-10
537,1,1,1.2605e-10,0.2253,0.63648,0.30759,0.2074,0.25588,0.15552,0.36087,0.13801,0.31844,0.22056,2.563999999999976e-10,2.1179999999999797e-10,2.1179999999999797e-10,3.1049999999999805e-10,3.1049999999999805e-10,3.1049999999999805e-10,2.1179999999999797e-10,2.1179999999999797e-10,3.1049999999999805e-10,1.3659999999999806e-10
538,8,8,1.2531e-10,0.27441,0.26371,0.27503,0.31723,0.20012,0.26536,0.26489,0.057499,0.6179,0.27895,1.5869999999999864e-10,2.460999999999998e-10,1.5869999999999864e-10,2.460999999999998e-10,1.5869999999999864e-10,2.460999999999998e-10,2.460999999999998e-10,1.5869999999999864e-10,2.460999999999998e-10,2.460999999999998e-10
539,2,2,1.2524e-10,0.38532,0.18215,0.58966,0.33593,0.23932,0.051646,0.19373,0.25529,0.38537,0.20558,2.1910000000000227e-10,2.1910000000000227e-10,2.1910000000000227e-10,1.5559999999999644e-10,2.6730000000000134e-10,2.1910000000000227e-10,2.1910000000000227e-10,2.6730000000000134e-10,2.1910000000000227e-10,2.1910000000000227e-10
540,5,5,1.3052e-10,0.27857,0.1123,0.15582,0.36799,0.16276,0.59412,0.21112,0.14556,0.45408,0.27974,1.93115e-10,1.93115e-10,1.93115e-10,1.93115e-10,1.38178e-10,1.93115e-10,1.93115e-10,1.93115e-10,1.93115e-10,2.81635e-10
541,4,4,1.2917e-10,0.20583,0.16039,0.27052,0.18994,0.6869,0.12416,0.26048,0.27065,0.19641,0.30703,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,2.1792e-10,1.503999999999998e-10
542,8,8,1.2934e-10,0.18822,0.17096,0.30329,0.3048,0.26422,0.19567,0.17218,0.14657,0.56351,0.33962,2.0330999999999979e-10,3.044999999999995e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10,2.0330999999999979e-10
543,8,8,1.2828999999999998e-10,0.22519,0.19634,0.28951,0.33076,0.24394,0.16404,0.098916,0.28228,0.5058,0.34916,2.564999999999997e-10,2.564999999999997e-10,2.564999999999997e-10,1.6540000000000028e-10,1.6540000000000028e-10,1.6540000000000028e-10,1.6540000000000028e-10,2.564999999999997e-10,2.564999999999997e-10,1.6540000000000028e-10
544,4,4,1.2918e-10,0.17361,0.21998,0.25901,0.18214,0.68258,0.1476,0.23006,0.33668,0.22646,0.26037,1.937999999999974e-10,2.8429999999999746e-10,1.937999999999974e-10,1.937999999999974e-10,1.937999999999974e-10,1.4069999999999808e-10,1.937999999999974e-10,1.937999999999974e-10,1.937999999999974e-10,1.937999999999974e-10
545,0,0,1.2802e-10,0.60316,0.20331,0.28718,0.2547,0.15837,0.18191,0.28879,0.21312,0.33865,0.29661,1.9190000000000055e-10,1.3629999999999838e-10,2.7439999999999814e-10,1.9190000000000055e-10,1.9190000000000055e-10,2.7439999999999814e-10,2.7439999999999814e-10,1.9190000000000055e-10,1.9190000000000055e-10,1.9190000000000055e-10
546,0,0,1.2472e-10,0.58764,0.1781,0.24879,0.17401,0.23131,0.28742,0.38186,0.13831,0.30037,0.28594,2.5690000000000146e-10,2.5690000000000146e-10,2.5690000000000146e-10,2.5690000000000146e-10,2.5690000000000146e-10,2.5690000000000146e-10,2.5690000000000146e-10,1.7250000000000039e-10,2.5690000000000146e-10,2.5690000000000146e-10
547,2,2,1.2897e-10,0.285,0.30418,0.49279,0.40671,0.087422,0.1421,0.20741,0.18406,0.48911,0.22349,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,1.9889999999999856e-10,2.3639999999999807e-10,2.3639999999999807e-10,2.3639999999999807e-10,1.9889999999999856e-10,2.3639999999999807e-10
548,3,3,1.2646e-10,0.30085,0.20619,0.32845,0.61801,0.25959,0.25089,0.22403,0.16593,0.33123,0.20644,1.432999999999997e-10,2.081999999999952e-10,2.081999999999952e-10,2.081999999999952e-10,2.531999999999999e-10,2.081999999999952e-10,3.0469999999999875e-10,1.432999999999997e-10,2.531999999999999e-10,2.081999999999952e-10
549,2,2,1.2827e-10,0.45082,0.23081,0.60738,0.33192,0.10814,0.10187,0.29026,0.25046,0.32218,0.18191,1.564999999999988e-10,2.74900000000002e-10,2.2759999999999868e-10,2.74900000000002e-10,1.564999999999988e-10,2.2759999999999868e-10,2.2759999999999868e-10,2.74900000000002e-10,2.74900000000002e-10,1.564999999999988e-10
550,7,7,1.2731e-10,0.2644,0.18525,0.29383,0.42492,0.26452,0.10772,0.05738,0.46978,0.32398,0.35015,2.21721e-10,2.21721e-10,1.40037e-10,2.21721e-10,2.21721e-10,2.21721e-10,2.21721e-10,2.21721e-10,1.40037e-10,1.40037e-10
551,7,7,1.277e-10,0.24411,0.29303,0.34559,0.38524,0.19585,0.11877,0.075375,0.41237,0.37055,0.31132,1.6124000000000016e-10,2.4002999999999964e-10,2.4002999999999964e-10,3.0167999999999973e-10,2.4002999999999964e-10,3.0167999999999973e-10,3.0167999999999973e-10,2.4002999999999964e-10,1.9646999999999984e-10,2.4002999999999964e-10
552,0,0,1.2648e-10,0.47757,0.1731,0.18177,0.1714,0.22079,0.3304,0.40359,0.22179,0.34535,0.25192,2.5524000000000004e-10,1.7148999999999937e-10,2.5524000000000004e-10,2.5524000000000004e-10,3.0924000000000006e-10,2.5524000000000004e-10,2.5524000000000004e-10,2.5524000000000004e-10,3.0924000000000006e-10,2.5524000000000004e-10
553,8,8,1.2519e-10,0.19899,0.18334,0.26468,0.21712,0.22435,0.34518,0.32983,0.15747,0.58291,0.17413,2.7059999999999946e-10,2.7059999999999946e-10,1.5059999999999905e-10,2.7059999999999946e-10,2.3289999999999906e-10,1.5059999999999905e-10,2.7059999999999946e-10,1.5059999999999905e-10,2.0009999999999893e-10,1.5059999999999905e-10
554,7,7,1.2916e-10,0.18892,0.26046,0.33513,0.20348,0.2757,0.090728,0.066295,0.63633,0.38632,0.18822,3.170999999999976e-10,2.608999999999994e-10,1.879999999999981e-10,2.215999999999985e-10,2.608999999999994e-10,2.608999999999994e-10,2.608999999999994e-10,2.608999999999994e-10,2.608999999999994e-10,3.170999999999976e-10
555,4,4,1.2273e-10,0.238,0.23731,0.21166,0.2586,0.51454,0.18681,0.24929,0.21724,0.25878,0.30778,2.677999999999986e-10,1.88199999999999e-10,2.677999999999986e-10,1.88199999999999e-10,2.677999999999986e-10,2.677999999999986e-10,2.677999999999986e-10,2.677999999999986e-10,2.677999999999986e-10,2.677999999999986e-10
556,4,4,1.2875e-10,0.17053,0.2083,0.30418,0.12463,0.68092,0.13456,0.2652,0.22051,0.25856,0.30529,1.9620000000000145e-10,1.9620000000000145e-10,1.9620000000000145e-10,1.9620000000000145e-10,1.9620000000000145e-10,1.9620000000000145e-10,1.9620000000000145e-10,3.169e-10,2.521e-10,1.3280000000000103e-10
557,7,7,1.2907e-10,0.29132,0.36257,0.36321,0.31894,0.11408,0.064086,0.06939,0.52989,0.31842,0.33067,2.460999999999998e-10,2.460999999999998e-10,1.4579999999999923e-10,2.460999999999998e-10,2.460999999999998e-10,1.4579999999999923e-10,1.4579999999999923e-10,2.460999999999998e-10,1.4579999999999923e-10,1.4579999999999923e-10
558,9,9,1.2961999999999996e-10,0.29592,0.2069,0.20757,0.26161,0.32074,0.1328,0.10011,0.26202,0.35262,0.56018,2.839999999999978e-10,2.2759999999999868e-10,2.2759999999999868e-10,2.2759999999999868e-10,2.2759999999999868e-10,2.2759999999999868e-10,2.839999999999978e-10,2.2759999999999868e-10,1.853999999999998e-10,2.2759999999999868e-10
559,6,6,1.2361e-10,0.29651,0.15799,0.28276,0.089146,0.41918,0.24513,0.56326,0.13913,0.29338,0.23133,3.283999999999965e-10,1.6909999999999852e-10,2.719999999999974e-10,2.719999999999974e-10,1.6909999999999852e-10,2.719999999999974e-10,2.719999999999974e-10,2.719999999999974e-10,2.719999999999974e-10,2.719999999999974e-10
560,9,9,1.2494e-10,0.34377,0.14753,0.19965,0.30995,0.35808,0.19569,0.10479,0.24686,0.29666,0.57707,1.56181e-10,2.1215e-10,2.1215e-10,2.1215e-10,2.1215e-10,1.56181e-10,2.1215e-10,2.58911e-10,2.58911e-10,2.1215e-10
561,0,0,1.2533e-10,0.52359,0.19858,0.26512,0.24564,0.099189,0.33141,0.43121,0.17426,0.2673,0.28718,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10,2.4068000000000004e-10
562,9,9,1.2768e-10,0.32468,0.14032,0.20286,0.31247,0.30796,0.2608,0.1958,0.28219,0.27305,0.54522,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10,1.7779999999999912e-10
563,8,8,1.2924e-10,0.2111,0.17804,0.31823,0.25762,0.23497,0.21288,0.18144,0.13385,0.59424,0.29298,2.0150000000000018e-10,2.4229999999999946e-10,1.6610000000000008e-10,2.4229999999999946e-10,2.4229999999999946e-10,1.6610000000000008e-10,1.6610000000000008e-10,2.0150000000000018e-10,2.4229999999999946e-10,2.4229999999999946e-10
564,0,0,1.2782e-10,0.62088,0.20335,0.24186,0.18306,0.18809,0.25423,0.33089,0.18908,0.30016,0.34036,2.691999999999982e-10,2.691999999999982e-10,2.691999999999982e-10,2.691999999999982e-10,2.2379999999999834e-10,2.691999999999982e-10,2.691999999999982e-10,2.691999999999982e-10,2.691999999999982e-10,1.2319999999999809e-10
565,4,4,1.2888e-10,0.1532,0.19793,0.18514,0.14781,0.52991,0.21084,0.21325,0.20383,0.36213,0.36572,2.4939999999999957e-10,1.649999999999985e-10,2.4939999999999957e-10,2.9919999999999913e-10,2.4939999999999957e-10,1.649999999999985e-10,2.4939999999999957e-10,2.9919999999999913e-10,1.649999999999985e-10,1.4020000000000082e-10
566,6,6,1.262e-10,0.31758,0.29616,0.19779,0.23482,0.30602,0.32727,0.53576,0.14929,0.31098,0.12142,2.5980000000000276e-10,2.5980000000000276e-10,3.1960000000000043e-10,2.158000000000025e-10,2.5980000000000276e-10,2.5980000000000276e-10,2.158000000000025e-10,2.158000000000025e-10,2.5980000000000276e-10,2.5980000000000276e-10
567,0,0,1.257e-10,0.61133,0.17548,0.2707,0.25686,0.17244,0.23017,0.32549,0.16004,0.36066,0.29325,1.9409999999999709e-10,1.9409999999999709e-10,2.406000000000002e-10,1.9409999999999709e-10,1.9409999999999709e-10,1.9409999999999709e-10,1.9409999999999709e-10,2.406000000000002e-10,1.9409999999999709e-10,1.9409999999999709e-10
568,6,6,1.253e-10,0.2972,0.23921,0.2096,0.18554,0.256,0.40984,0.56794,0.094084,0.40562,0.16496,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.996999999999988e-10,1.346999999999979e-10,1.996999999999988e-10
569,3,3,1.2975e-10,0.17424,0.15163,0.29309,0.58477,0.29981,0.34089,0.18475,0.26505,0.36056,0.18042,1.7909999999999662e-10,1.7909999999999662e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10,2.651000000000015e-10
570,5,5,1.3058e-10,0.28222,0.13359,0.18361,0.35405,0.15846,0.5622,0.22441,0.12111,0.41939,0.31884,2.26893e-10,2.26893e-10,2.26893e-10,1.58191e-10,1.58191e-10,1.89942e-10,1.89942e-10,1.58191e-10,2.26893e-10,1.58191e-10
571,4,4,1.2683e-10,0.29638,0.18624,0.27063,0.20993,0.56672,0.085605,0.17244,0.30126,0.22927,0.42082,1.5513999999999953e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10,2.2451999999999955e-10
572,8,8,1.286e-10,0.24253,0.14305,0.32674,0.29806,0.24989,0.16493,0.15426,0.12987,0.5739,0.34468,2.0580999999999931e-10,1.6863999999999912e-10,2.0580999999999931e-10,2.0580999999999931e-10,2.0580999999999931e-10,2.858299999999988e-10,1.3642000000000024e-10,2.0580999999999931e-10,2.0580999999999931e-10,2.0580999999999931e-10
573,3,3,1.2825999999999998e-10,0.38608,0.17371,0.25027,0.67768,0.1742,0.26836,0.1898,0.22665,0.34156,0.19355,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10,2.33999999999999e-10
574,3,3,1.2741e-10,0.36206,0.21128,0.28177,0.66475,0.08656,0.29367,0.12086,0.2637,0.36973,0.21496,2.650999999999982e-10,2.650999999999982e-10,1.3940000000000057e-10,2.650999999999982e-10,2.650999999999982e-10,2.650999999999982e-10,2.650999999999982e-10,2.650999999999982e-10,1.3940000000000057e-10,2.650999999999982e-10
575,9,9,1.2925999999999998e-10,0.27839,0.15573,0.23471,0.32153,0.31265,0.16474,0.083305,0.26151,0.38055,0.52602,2.0880000000000118e-10,2.4649999999999827e-10,1.7919999999999872e-10,2.4649999999999827e-10,2.4649999999999827e-10,2.4649999999999827e-10,1.3589999999999991e-10,3.5849999999999954e-10,3.5849999999999954e-10,2.4649999999999827e-10
576,3,3,1.2847e-10,0.33173,0.21917,0.25718,0.67407,0.14383,0.28364,0.14421,0.18251,0.42331,0.20065,2.8600000000000005e-10,1.8880000000000166e-10,3.316000000000008e-10,1.5760000000000202e-10,1.8880000000000166e-10,2.4540000000000165e-10,2.4540000000000165e-10,1.5760000000000202e-10,1.5760000000000202e-10,1.8880000000000166e-10
577,3,3,1.2697e-10,0.2325,0.28259,0.28373,0.6844,0.114,0.13942,0.095158,0.29146,0.38542,0.27801,1.9889999999999856e-10,2.45699999999998e-10,2.45699999999998e-10,1.31599999999999e-10,1.9889999999999856e-10,2.45699999999998e-10,2.45699999999998e-10,2.45699999999998e-10,2.45699999999998e-10,2.45699999999998e-10
578,3,8,1.2569e-10,0.26019,0.22712,0.33876,0.48439,0.09082,0.18177,0.10206,0.33099,0.49128,0.24814,2.847999999999947e-10,2.258999999999994e-10,2.258999999999994e-10,2.258999999999994e-10,1.7909999999999662e-10,2.258999999999994e-10,2.847999999999947e-10,2.258999999999994e-10,2.258999999999994e-10,2.258999999999994e-10
579,7,7,1.2881e-10,0.40913,0.19052,0.20508,0.22523,0.2885,0.19719,0.085175,0.55674,0.26394,0.3597,1.7009999999999965e-10,1.7009999999999965e-10,2.159000000000013e-10,1.7009999999999965e-10,2.159000000000013e-10,3.2209999999999995e-10,1.7009999999999965e-10,1.7009999999999965e-10,1.7009999999999965e-10,1.7009999999999965e-10
580,8,8,1.2732e-10,0.22373,0.27308,0.2976,0.32839,0.12805,0.18201,0.16882,0.19025,0.64424,0.29797,2.33697e-10,2.33697e-10,1.33853e-10,2.33697e-10,2.33697e-10,2.33697e-10,1.60054e-10,1.60054e-10,2.33697e-10,2.33697e-10
581,0,0,1.2558e-10,0.5911,0.17716,0.30825,0.13489,0.1871,0.28189,0.4222,0.15965,0.29274,0.27593,2.6272999999999957e-10,2.6272999999999957e-10,1.4587999999999991e-10,2.6272999999999957e-10,2.6272999999999957e-10,2.6272999999999957e-10,2.6272999999999957e-10,1.4587999999999991e-10,2.6272999999999957e-10,2.6272999999999957e-10
582,8,3,1.2664e-10,0.28614,0.29139,0.4112,0.43222,0.24021,0.08587,0.2276,0.13263,0.42648,0.2132,2.5621999999999976e-10,3.0135999999999946e-10,1.8048999999999965e-10,2.5621999999999976e-10,3.0135999999999946e-10,2.5621999999999976e-10,3.0135999999999946e-10,1.464599999999995e-10,1.8048999999999965e-10,2.5621999999999976e-10
583,2,3,1.2467e-10,0.26865,0.2026,0.4439,0.45276,0.16444,0.073057,0.092161,0.38847,0.43033,0.2226,1.8409999999999898e-10,2.2039999999999978e-10,1.554999999999993e-10,1.554999999999993e-10,2.2039999999999978e-10,1.1550000000000027e-10,2.2039999999999978e-10,2.2039999999999978e-10,3.286999999999995e-10,3.286999999999995e-10
584,1,1,1.2736e-10,0.25096,0.557,0.19455,0.35066,0.22103,0.20307,0.21575,0.23498,0.26588,0.27681,1.2069999999999856e-10,2.575999999999996e-10,2.575999999999996e-10,3.1209999999999854e-10,3.1209999999999854e-10,2.575999999999996e-10,3.1209999999999854e-10,2.575999999999996e-10,2.575999999999996e-10,1.8929999999999892e-10
585,7,7,1.2968e-10,0.32135,0.27244,0.24483,0.3871,0.10853,0.1266,0.067258,0.6094,0.31538,0.34041,2.2090000000000034e-10,2.2090000000000034e-10,2.2090000000000034e-10,1.823999999999997e-10,1.823999999999997e-10,2.2090000000000034e-10,2.2090000000000034e-10,2.2090000000000034e-10,1.823999999999997e-10,2.2090000000000034e-10
586,0,0,1.2749e-10,0.63852,0.23218,0.27876,0.186,0.20073,0.25772,0.38263,0.1433,0.2783,0.28536,1.7190000000000103e-10,1.7190000000000103e-10,1.7190000000000103e-10,1.7190000000000103e-10,2.6160000000000083e-10,1.7190000000000103e-10,1.7190000000000103e-10,1.7190000000000103e-10,3.0370000000000093e-10,2.6160000000000083e-10
587,6,6,1.2607e-10,0.35338,0.22213,0.2228,0.21726,0.29432,0.3433,0.58367,0.082018,0.31136,0.15171,2.6299999999999713e-10,1.5359999999999748e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.6299999999999713e-10,2.169999999999979e-10,2.169999999999979e-10,1.5359999999999748e-10,2.169999999999979e-10
588,5,5,1.282e-10,0.27355,0.10393,0.11836,0.37146,0.21042,0.63035,0.23061,0.21262,0.42289,0.26819,2.6579999999999964e-10,1.7039999999999602e-10,1.7039999999999602e-10,1.7039999999999602e-10,2.6579999999999964e-10,1.7039999999999602e-10,2.6579999999999964e-10,2.6579999999999964e-10,2.6579999999999964e-10,2.6579999999999964e-10
589,4,4,1.2911e-10,0.14756,0.2418,0.31429,0.16042,0.59393,0.13443,0.1863,0.17455,0.33416,0.34912,1.6979999999999666e-10,2.9279999999999717e-10,2.9279999999999717e-10,2.19999999999998e-10,2.19999999999998e-10,2.19999999999998e-10,1.6979999999999666e-10,1.6979999999999666e-10,2.9279999999999717e-10,1.6979999999999666e-10
590,3,3,1.2853e-10,0.33337,0.22248,0.36258,0.67006,0.20892,0.18891,0.13286,0.18933,0.33026,0.19985,2.55877e-10,2.07569e-10,2.07569e-10,2.07569e-10,1.71477e-10,2.07569e-10,2.07569e-10,2.07569e-10,1.71477e-10,2.07569e-10
591,8,3,1.2611e-10,0.40764,0.32474,0.34477,0.44871,0.077747,0.15027,0.27221,0.19764,0.43572,0.16599,1.9943999999999947e-10,1.9943999999999947e-10,2.9314999999999955e-10,2.9314999999999955e-10,1.9943999999999947e-10,1.9943999999999947e-10,2.9314999999999955e-10,2.9314999999999955e-10,1.9943999999999947e-10,2.9314999999999955e-10
592,0,0,1.2591e-10,0.64256,0.22133,0.28104,0.22357,0.16888,0.21965,0.35312,0.14665,0.28549,0.32758,1.760399999999989e-10,2.3195999999999886e-10,2.3195999999999886e-10,2.3195999999999886e-10,2.744099999999997e-10,1.760399999999989e-10,2.3195999999999886e-10,1.760399999999989e-10,2.744099999999997e-10,2.3195999999999886e-10
593,9,9,1.2652e-10,0.25157,0.17059,0.1753,0.27918,0.29303,0.2027,0.074651,0.28398,0.42872,0.50355,2.3959999999999905e-10,1.4089999999999897e-10,2.3959999999999905e-10,2.3959999999999905e-10,2.3959999999999905e-10,1.4089999999999897e-10,2.3959999999999905e-10,2.3959999999999905e-10,2.3959999999999905e-10,2.3959999999999905e-10
594,6,6,1.2554e-10,0.31126,0.22106,0.20704,0.23559,0.23581,0.38344,0.58728,0.09579,0.38063,0.16429,3.139999999999987e-10,3.139999999999987e-10,3.139999999999987e-10,3.139999999999987e-10,2.125999999999982e-10,2.125999999999982e-10,2.125999999999982e-10,1.8299999999999906e-10,3.139999999999987e-10,2.125999999999982e-10
595,3,3,1.2657e-10,0.22801,0.20203,0.35261,0.61269,0.28338,0.22337,0.18991,0.19789,0.36904,0.16097,1.548999999999983e-10,1.548999999999983e-10,2.0310000000000067e-10,2.0310000000000067e-10,2.0310000000000067e-10,2.0310000000000067e-10,2.0310000000000067e-10,2.0310000000000067e-10,3.16000000000001e-10,3.16000000000001e-10
596,8,8,1.2666e-10,0.264,0.11961,0.301,0.28507,0.18624,0.27505,0.20285,0.1422,0.56734,0.313,2.5429999999999984e-10,1.7890000000000235e-10,2.5429999999999984e-10,2.5429999999999984e-10,2.5429999999999984e-10,2.1230000000000184e-10,1.7890000000000235e-10,1.7890000000000235e-10,2.1230000000000184e-10,2.5429999999999984e-10
597,0,0,1.235e-10,0.49035,0.12831,0.29687,0.20346,0.32934,0.27404,0.36883,0.26398,0.19751,0.26514,2.0069999999999994e-10,2.8769999999999933e-10,2.0069999999999994e-10,2.8769999999999933e-10,2.0069999999999994e-10,3.4679999999999884e-10,1.6109999999999937e-10,2.0069999999999994e-10,2.0069999999999994e-10,2.0069999999999994e-10
